license_id,of_id,current_of_id,vendor,sku,seat_type,assigned_email,employee_id,department,job_level,provisioned_date,effective_license_date,last_active_date,license_status,usage_tier,seat_tier_match,days_since_last_active,active_usage_rate,login_events_30d,tenure_days,days_since_provisioned,license_age_band,hire_cohort_year,hire_cohort_half,monthly_cost,annual_cost,cost_at_risk,reclamation_candidate,churn_risk_score,contract_days_remaining,renewal_urgency,notice_deadline,days_until_notice,auto_renewal,true_down_rights,measurement_method
LIC-0028688,V1-OF-002,V1-OF-008,Atlassify,Project Suite,Contributor,finn.holt@company.com,EMP-04288,Engineering,L3,08-04-2021,08-04-2021,,deprovisioned,inactive,match,,0,0,1861,1849,legacy,2021,2021-H1,26.85,322.2,0,FALSE,,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0028689,V2-OF-021,V2-OF-032,Cloudora,Cloud Infra Core,Contributor,mason.ross@company.com,EMP-04295,Engineering,L3,27-10-2021,27-10-2021,11-09-2025,ghost,inactive,match,232,0,0,1652,1647,legacy,2021,2021-H2,22.39,268.68,268.68,TRUE,,335,ok,31-01-2027,275,TRUE,TRUE,peak
LIC-0028690,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Contributor,mason.ross@company.com,EMP-04295,Engineering,L3,27-10-2021,27-10-2021,04-12-2025,ghost,inactive,match,148,0,0,1652,1647,legacy,2021,2021-H2,42.09,505.08,505.08,TRUE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0028691,V3-OF-079,V3-OF-079,Nexaflow,Analytics Engine,Contributor,mason.ross@company.com,EMP-04295,Engineering,L3,27-10-2021,27-10-2021,22-04-2026,active,power,match,9,0.73,23,1652,1647,legacy,2021,2021-H2,13.88,166.56,0,FALSE,0.16,0,expired,02-12-2021,-1611,TRUE,FALSE,peak
LIC-0028692,V1-OF-022,V1-OF-029,Atlassify,Project Suite,Contributor,mason.ross@company.com,EMP-04295,Engineering,L3,27-10-2021,27-10-2021,04-12-2025,ghost,inactive,match,148,0,0,1652,1647,legacy,2021,2021-H2,11.02,132.24,132.24,TRUE,,335,ok,01-01-2027,245,FALSE,FALSE,peak
LIC-0028693,V2-OF-002,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,susan.hill@company.com,EMP-04296,Engineering,L2,30-03-2021,30-03-2021,10-12-2025,active,underutilized,match,142,0.12,3,1867,1858,legacy,2021,2021-H1,60.73,728.76,0,FALSE,0.69,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0028694,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,susan.hill@company.com,EMP-04296,Engineering,L2,30-03-2021,30-03-2021,,deprovisioned,inactive,match,,0,0,1867,1858,legacy,2021,2021-H1,42.09,505.08,0,FALSE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0028695,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,susan.hill@company.com,EMP-04296,Engineering,L2,30-03-2021,30-03-2021,,deprovisioned,inactive,match,,0,0,1867,1858,legacy,2021,2021-H1,46.86,562.32,0,FALSE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028696,V1-OF-002,V1-OF-008,Atlassify,Project Suite,Collaborator,susan.hill@company.com,EMP-04296,Engineering,L2,30-03-2021,30-03-2021,,deprovisioned,inactive,match,,0,0,1867,1858,legacy,2021,2021-H1,26.85,322.2,0,FALSE,,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0028697,V2-OF-034,V2-OF-043,Cloudora,Cloud Infra Core,Collaborator,ryder.fox@company.com,EMP-04298,Engineering,L2,28-11-2021,28-11-2021,23-04-2026,active,moderate,match,8,0.45,9,1620,1615,legacy,2021,2021-H2,4.83,57.96,0,FALSE,0.2972,245,ok,03-10-2026,155,FALSE,FALSE,peak
LIC-0028698,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,ryder.fox@company.com,EMP-04298,Engineering,L2,28-11-2021,28-11-2021,23-04-2025,ghost,inactive,match,373,0,0,1620,1615,legacy,2021,2021-H2,46.86,562.32,562.32,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028699,V3-OF-083,V3-OF-083,Nexaflow,Analytics Engine,Collaborator,ryder.fox@company.com,EMP-04298,Engineering,L2,28-11-2021,28-11-2021,22-04-2026,active,power,match,9,0.63,12,1620,1615,legacy,2021,2021-H2,3.05,36.6,0,FALSE,0.21,0,expired,02-11-2021,-1641,TRUE,FALSE,peak
LIC-0028700,V1-OF-032,V1-OF-040,Atlassify,Project Suite,Collaborator,ryder.fox@company.com,EMP-04298,Engineering,L2,28-11-2021,28-11-2021,24-04-2026,active,moderate,match,7,0.56,12,1620,1615,legacy,2021,2021-H2,2.51,30.12,0,FALSE,0.2394,335,ok,02-03-2027,305,FALSE,FALSE,peak
LIC-0028701,V2-OF-033,V2-OF-043,Cloudora,Cloud Infra Core,Collaborator,sharon.durham@company.com,EMP-04301,Engineering,L2,09-08-2021,09-08-2021,20-04-2026,active,power,match,11,0.68,13,1740,1726,legacy,2021,2021-H2,4.83,57.96,0,FALSE,0.1906,245,ok,03-10-2026,155,FALSE,FALSE,peak
LIC-0028702,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,sharon.durham@company.com,EMP-04301,Engineering,L2,09-08-2021,09-08-2021,15-06-2025,ghost,inactive,match,320,0,0,1740,1726,legacy,2021,2021-H2,42.09,505.08,505.08,TRUE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0028703,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,sharon.durham@company.com,EMP-04301,Engineering,L2,09-08-2021,09-08-2021,13-07-2023,ghost,inactive,match,1023,0,0,1740,1726,legacy,2021,2021-H2,46.86,562.32,562.32,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028704,V3-OF-082,V3-OF-083,Nexaflow,Analytics Engine,Collaborator,sharon.durham@company.com,EMP-04301,Engineering,L2,09-08-2021,09-08-2021,29-04-2026,active,power,match,2,0.76,15,1740,1726,legacy,2021,2021-H2,3.05,36.6,0,FALSE,0.1256,0,expired,02-11-2021,-1641,TRUE,FALSE,peak
LIC-0028705,V1-OF-032,V1-OF-040,Atlassify,Project Suite,Collaborator,sharon.durham@company.com,EMP-04301,Engineering,L2,09-08-2021,09-08-2021,12-04-2026,active,underutilized,match,19,0.2,5,1740,1726,legacy,2021,2021-H2,2.51,30.12,0,FALSE,0.4528,335,ok,02-03-2027,305,FALSE,FALSE,peak
LIC-0028706,V2-OF-002,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,parker.porter@company.com,EMP-04302,Engineering,L2,07-05-2021,07-05-2021,26-01-2026,active,dormant,match,95,0.09,2,1824,1820,legacy,2021,2021-H1,60.73,728.76,728.76,TRUE,0.705,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0028707,V3-OF-081,V3-OF-083,Nexaflow,Analytics Engine,Collaborator,parker.porter@company.com,EMP-04302,Engineering,L2,07-05-2021,07-05-2021,13-12-2025,active,dormant,match,139,0.09,3,1824,1820,legacy,2021,2021-H1,3.05,36.6,36.6,TRUE,0.705,0,expired,02-11-2021,-1641,TRUE,FALSE,peak
LIC-0028708,V1-OF-002,V1-OF-008,Atlassify,Project Suite,Collaborator,parker.porter@company.com,EMP-04302,Engineering,L2,07-05-2021,07-05-2021,25-04-2026,active,moderate,match,6,0.56,12,1824,1820,legacy,2021,2021-H1,26.85,322.2,0,FALSE,0.2367,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0028709,V2-OF-033,V2-OF-043,Cloudora,Cloud Infra Core,Collaborator,denise.foster2@company.com,EMP-04306,Engineering,L2,08-09-2021,08-09-2021,05-03-2026,active,underutilized,match,57,0.18,6,1698,1696,legacy,2021,2021-H2,4.83,57.96,0,FALSE,0.5683,245,ok,03-10-2026,155,FALSE,FALSE,peak
LIC-0028710,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,denise.foster2@company.com,EMP-04306,Engineering,L2,08-09-2021,08-09-2021,14-09-2025,ghost,inactive,match,229,0,0,1698,1696,legacy,2021,2021-H2,42.09,505.08,505.08,TRUE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0028711,V3-OF-082,V3-OF-083,Nexaflow,Analytics Engine,Collaborator,denise.foster2@company.com,EMP-04306,Engineering,L2,08-09-2021,08-09-2021,23-04-2026,active,moderate,match,8,0.49,13,1698,1696,legacy,2021,2021-H2,3.05,36.6,0,FALSE,0.2772,0,expired,02-11-2021,-1641,TRUE,FALSE,peak
LIC-0028712,V1-OF-032,V1-OF-040,Atlassify,Project Suite,Collaborator,denise.foster2@company.com,EMP-04306,Engineering,L2,08-09-2021,08-09-2021,22-04-2026,active,power,match,9,0.66,13,1698,1696,legacy,2021,2021-H2,2.51,30.12,0,FALSE,0.195,335,ok,02-03-2027,305,FALSE,FALSE,peak
LIC-0028713,V2-OF-034,V2-OF-043,Cloudora,Cloud Infra Core,Collaborator,julian.diaz@company.com,EMP-04307,Engineering,L2,11-12-2021,11-12-2021,28-04-2026,active,moderate,match,3,0.47,11,1611,1602,legacy,2021,2021-H2,4.83,57.96,0,FALSE,0.2733,245,ok,03-10-2026,155,FALSE,FALSE,peak
LIC-0028714,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,julian.diaz@company.com,EMP-04307,Engineering,L2,11-12-2021,11-12-2021,09-06-2024,ghost,inactive,match,691,0,0,1611,1602,legacy,2021,2021-H2,46.86,562.32,562.32,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028715,V2-OF-002,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,andrea.arnold@company.com,EMP-04309,Engineering,L2,04-03-2021,04-03-2021,25-04-2026,active,moderate,match,6,0.49,11,1894,1884,legacy,2021,2021-H1,60.73,728.76,0,FALSE,0.2717,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0028716,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,andrea.arnold@company.com,EMP-04309,Engineering,L2,04-03-2021,04-03-2021,,deprovisioned,inactive,match,,0,0,1894,1884,legacy,2021,2021-H1,46.86,562.32,0,FALSE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028717,V3-OF-061,V3-OF-070,Nexaflow,Analytics Engine,Collaborator,andrea.arnold@company.com,EMP-04309,Engineering,L2,04-03-2021,04-03-2021,23-04-2026,active,moderate,match,8,0.53,12,1894,1884,legacy,2021,2021-H1,3.05,36.6,0,FALSE,0.2572,426,ok,02-05-2027,366,TRUE,FALSE,peak
LIC-0028718,V1-OF-002,V1-OF-008,Atlassify,Project Suite,Collaborator,andrea.arnold@company.com,EMP-04309,Engineering,L2,04-03-2021,04-03-2021,,deprovisioned,inactive,match,,0,0,1894,1884,legacy,2021,2021-H1,26.85,322.2,0,FALSE,,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0028719,V2-OF-033,V2-OF-043,Cloudora,Cloud Infra Core,Collaborator,justin.holt@company.com,EMP-04310,Engineering,L2,07-09-2021,07-09-2021,29-04-2026,active,power,match,2,0.64,12,1708,1697,legacy,2021,2021-H2,4.83,57.96,0,FALSE,0.1856,245,ok,03-10-2026,155,FALSE,FALSE,peak
LIC-0028720,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,justin.holt@company.com,EMP-04310,Engineering,L2,07-09-2021,07-09-2021,,deprovisioned,inactive,match,,0,0,1708,1697,legacy,2021,2021-H2,42.09,505.08,0,FALSE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0028721,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,justin.holt@company.com,EMP-04310,Engineering,L2,07-09-2021,07-09-2021,,deprovisioned,inactive,match,,0,0,1708,1697,legacy,2021,2021-H2,46.86,562.32,0,FALSE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028722,V1-OF-032,V1-OF-040,Atlassify,Project Suite,Collaborator,justin.holt@company.com,EMP-04310,Engineering,L2,07-09-2021,07-09-2021,,deprovisioned,inactive,match,,0,0,1708,1697,legacy,2021,2021-H2,2.51,30.12,0,FALSE,,335,ok,02-03-2027,305,FALSE,FALSE,peak
LIC-0028723,V2-OF-033,V2-OF-043,Cloudora,Cloud Infra Core,Collaborator,teresa.stone@company.com,EMP-04312,Engineering,L2,30-07-2021,30-07-2021,27-04-2026,active,moderate,match,4,0.41,9,1743,1736,legacy,2021,2021-H2,4.83,57.96,0,FALSE,0.3061,245,ok,03-10-2026,155,FALSE,FALSE,peak
LIC-0028724,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,teresa.stone@company.com,EMP-04312,Engineering,L2,30-07-2021,30-07-2021,15-06-2024,ghost,inactive,match,685,0,0,1743,1736,legacy,2021,2021-H2,46.86,562.32,562.32,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028725,V3-OF-082,V3-OF-083,Nexaflow,Analytics Engine,Collaborator,teresa.stone@company.com,EMP-04312,Engineering,L2,30-07-2021,30-07-2021,26-04-2026,active,power,match,5,0.68,12,1743,1736,legacy,2021,2021-H2,3.05,36.6,0,FALSE,0.1739,0,expired,02-11-2021,-1641,TRUE,FALSE,peak
LIC-0028726,V1-OF-032,V1-OF-040,Atlassify,Project Suite,Collaborator,teresa.stone@company.com,EMP-04312,Engineering,L2,30-07-2021,30-07-2021,19-04-2026,active,moderate,match,12,0.53,11,1743,1736,legacy,2021,2021-H2,2.51,30.12,0,FALSE,0.2683,335,ok,02-03-2027,305,FALSE,FALSE,peak
LIC-0028727,V2-OF-033,V2-OF-043,Cloudora,Cloud Infra Core,Collaborator,jennifer.bradley@company.com,EMP-04314,Engineering,L2,24-07-2021,24-07-2021,26-04-2026,active,moderate,match,5,0.48,10,1745,1742,legacy,2021,2021-H2,4.83,57.96,0,FALSE,0.2739,245,ok,03-10-2026,155,FALSE,FALSE,peak
LIC-0028728,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,jennifer.bradley@company.com,EMP-04314,Engineering,L2,24-07-2021,24-07-2021,17-02-2024,ghost,inactive,match,804,0,0,1745,1742,legacy,2021,2021-H2,42.09,505.08,505.08,TRUE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0028729,V3-OF-082,V3-OF-083,Nexaflow,Analytics Engine,Collaborator,jennifer.bradley@company.com,EMP-04314,Engineering,L2,24-07-2021,24-07-2021,20-04-2026,active,power,match,11,0.76,15,1745,1742,legacy,2021,2021-H2,3.05,36.6,0,FALSE,0.1506,0,expired,02-11-2021,-1641,TRUE,FALSE,peak
LIC-0028730,V1-OF-032,V1-OF-040,Atlassify,Project Suite,Collaborator,jennifer.bradley@company.com,EMP-04314,Engineering,L2,24-07-2021,24-07-2021,19-04-2026,active,power,match,12,0.81,15,1745,1742,legacy,2021,2021-H2,2.51,30.12,0,FALSE,0.1283,335,ok,02-03-2027,305,FALSE,FALSE,peak
LIC-0028731,V2-OF-002,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,samuel.mcdonald@company.com,EMP-04317,Engineering,L2,14-05-2021,14-05-2021,26-04-2026,active,power,match,5,0.68,13,1816,1813,legacy,2021,2021-H1,60.73,728.76,0,FALSE,0.1739,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0028732,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,samuel.mcdonald@company.com,EMP-04317,Engineering,L2,14-05-2021,14-05-2021,26-12-2025,ghost,inactive,match,126,0,0,1816,1813,legacy,2021,2021-H1,42.09,505.08,505.08,TRUE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0028733,V3-OF-081,V3-OF-083,Nexaflow,Analytics Engine,Collaborator,samuel.mcdonald@company.com,EMP-04317,Engineering,L2,14-05-2021,14-05-2021,01-05-2026,active,power,match,0,0.81,17,1816,1813,legacy,2021,2021-H1,3.05,36.6,0,FALSE,0.095,0,expired,02-11-2021,-1641,TRUE,FALSE,peak
LIC-0028734,V1-OF-002,V1-OF-008,Atlassify,Project Suite,Collaborator,samuel.mcdonald@company.com,EMP-04317,Engineering,L2,14-05-2021,14-05-2021,02-09-2024,ghost,inactive,match,606,0,0,1816,1813,legacy,2021,2021-H1,26.85,322.2,322.2,TRUE,,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0028735,V2-OF-033,V2-OF-043,Cloudora,Cloud Infra Core,Collaborator,elijah.stephens@company.com,EMP-04319,Engineering,L2,02-08-2021,02-08-2021,22-04-2026,active,moderate,match,9,0.42,11,1741,1733,legacy,2021,2021-H2,4.83,57.96,0,FALSE,0.315,245,ok,03-10-2026,155,FALSE,FALSE,peak
LIC-0028736,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,elijah.stephens@company.com,EMP-04319,Engineering,L2,02-08-2021,02-08-2021,13-03-2023,ghost,inactive,match,1145,0,0,1741,1733,legacy,2021,2021-H2,42.09,505.08,505.08,TRUE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0028737,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,elijah.stephens@company.com,EMP-04319,Engineering,L2,02-08-2021,02-08-2021,09-12-2024,ghost,inactive,match,508,0,0,1741,1733,legacy,2021,2021-H2,46.86,562.32,562.32,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028738,V3-OF-082,V3-OF-083,Nexaflow,Analytics Engine,Collaborator,elijah.stephens@company.com,EMP-04319,Engineering,L2,02-08-2021,02-08-2021,30-04-2026,active,power,match,1,0.63,12,1741,1733,legacy,2021,2021-H2,3.05,36.6,0,FALSE,0.1878,0,expired,02-11-2021,-1641,TRUE,FALSE,peak
LIC-0028739,V1-OF-032,V1-OF-040,Atlassify,Project Suite,Collaborator,elijah.stephens@company.com,EMP-04319,Engineering,L2,02-08-2021,02-08-2021,30-04-2026,active,moderate,match,1,0.57,12,1741,1733,legacy,2021,2021-H2,2.51,30.12,0,FALSE,0.2178,335,ok,02-03-2027,305,FALSE,FALSE,peak
LIC-0028740,V2-OF-002,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,colin.arnold@company.com,EMP-04320,Engineering,L2,08-05-2021,08-05-2021,19-04-2026,active,power,match,12,0.62,12,1823,1819,legacy,2021,2021-H1,60.73,728.76,0,FALSE,0.2233,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0028741,V3-OF-081,V3-OF-083,Nexaflow,Analytics Engine,Collaborator,colin.arnold@company.com,EMP-04320,Engineering,L2,08-05-2021,08-05-2021,06-02-2026,active,underutilized,match,84,0.11,4,1823,1819,legacy,2021,2021-H1,3.05,36.6,0,FALSE,0.6783,0,expired,02-11-2021,-1641,TRUE,FALSE,peak
LIC-0028742,V1-OF-002,V1-OF-008,Atlassify,Project Suite,Collaborator,colin.arnold@company.com,EMP-04320,Engineering,L2,08-05-2021,08-05-2021,,deprovisioned,inactive,match,,0,0,1823,1819,legacy,2021,2021-H1,26.85,322.2,0,FALSE,,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0028743,V2-OF-034,V2-OF-043,Cloudora,Cloud Infra Core,Collaborator,diana.alvarez@company.com,EMP-04321,Engineering,L2,08-10-2021,08-10-2021,20-04-2026,active,moderate,match,11,0.52,12,1678,1666,legacy,2021,2021-H2,4.83,57.96,0,FALSE,0.2706,245,ok,03-10-2026,155,FALSE,FALSE,peak
LIC-0028744,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,diana.alvarez@company.com,EMP-04321,Engineering,L2,08-10-2021,08-10-2021,18-04-2025,ghost,inactive,match,378,0,0,1678,1666,legacy,2021,2021-H2,46.86,562.32,562.32,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028745,V1-OF-032,V1-OF-040,Atlassify,Project Suite,Collaborator,diana.alvarez@company.com,EMP-04321,Engineering,L2,08-10-2021,08-10-2021,01-04-2026,active,underutilized,match,30,0.21,4,1678,1666,legacy,2021,2021-H2,2.51,30.12,0,FALSE,0.4783,335,ok,02-03-2027,305,FALSE,FALSE,peak
LIC-0028746,V2-OF-033,V2-OF-043,Cloudora,Cloud Infra Core,Collaborator,anna.green@company.com,EMP-04323,Engineering,L2,30-07-2021,30-07-2021,26-01-2026,active,underutilized,match,95,0.15,5,1750,1736,legacy,2021,2021-H2,4.83,57.96,0,FALSE,0.675,245,ok,03-10-2026,155,FALSE,FALSE,peak
LIC-0028747,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,anna.green@company.com,EMP-04323,Engineering,L2,30-07-2021,30-07-2021,,deprovisioned,inactive,match,,0,0,1750,1736,legacy,2021,2021-H2,42.09,505.08,0,FALSE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0028748,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,anna.green@company.com,EMP-04323,Engineering,L2,30-07-2021,30-07-2021,,deprovisioned,inactive,match,,0,0,1750,1736,legacy,2021,2021-H2,46.86,562.32,0,FALSE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028749,V3-OF-082,V3-OF-083,Nexaflow,Analytics Engine,Collaborator,anna.green@company.com,EMP-04323,Engineering,L2,30-07-2021,30-07-2021,29-04-2026,active,moderate,match,2,0.52,12,1750,1736,legacy,2021,2021-H2,3.05,36.6,0,FALSE,0.2456,0,expired,02-11-2021,-1641,TRUE,FALSE,peak
LIC-0028750,V1-OF-032,V1-OF-040,Atlassify,Project Suite,Collaborator,anna.green@company.com,EMP-04323,Engineering,L2,30-07-2021,30-07-2021,,deprovisioned,inactive,match,,0,0,1750,1736,legacy,2021,2021-H2,2.51,30.12,0,FALSE,,335,ok,02-03-2027,305,FALSE,FALSE,peak
LIC-0028751,V2-OF-033,V2-OF-043,Cloudora,Cloud Infra Core,Collaborator,dakota.garza@company.com,EMP-04324,Engineering,L2,30-08-2021,30-08-2021,06-03-2026,active,moderate,match,56,0.36,9,1719,1705,legacy,2021,2021-H2,4.83,57.96,0,FALSE,0.4756,245,ok,03-10-2026,155,FALSE,FALSE,peak
LIC-0028752,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,dakota.garza@company.com,EMP-04324,Engineering,L2,30-08-2021,30-08-2021,,deprovisioned,inactive,match,,0,0,1719,1705,legacy,2021,2021-H2,42.09,505.08,0,FALSE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0028753,V1-OF-032,V1-OF-040,Atlassify,Project Suite,Collaborator,dakota.garza@company.com,EMP-04324,Engineering,L2,30-08-2021,30-08-2021,,deprovisioned,inactive,match,,0,0,1719,1705,legacy,2021,2021-H2,2.51,30.12,0,FALSE,,335,ok,02-03-2027,305,FALSE,FALSE,peak
LIC-0028754,V2-OF-002,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,sandra.chavez@company.com,EMP-04327,Engineering,L2,09-03-2021,09-03-2021,19-04-2026,active,power,match,12,0.74,15,1886,1879,legacy,2021,2021-H1,60.73,728.76,0,FALSE,0.1633,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0028755,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,sandra.chavez@company.com,EMP-04327,Engineering,L2,09-03-2021,09-03-2021,27-07-2023,ghost,inactive,match,1009,0,0,1886,1879,legacy,2021,2021-H1,42.09,505.08,505.08,TRUE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0028756,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,sandra.chavez@company.com,EMP-04327,Engineering,L2,09-03-2021,09-03-2021,02-12-2025,ghost,inactive,match,150,0,0,1886,1879,legacy,2021,2021-H1,46.86,562.32,562.32,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028757,V3-OF-061,V3-OF-070,Nexaflow,Analytics Engine,Collaborator,sandra.chavez@company.com,EMP-04327,Engineering,L2,09-03-2021,09-03-2021,25-04-2026,active,moderate,match,6,0.46,13,1886,1879,legacy,2021,2021-H1,3.05,36.6,0,FALSE,0.2867,426,ok,02-05-2027,366,TRUE,FALSE,peak
LIC-0028758,V1-OF-002,V1-OF-008,Atlassify,Project Suite,Collaborator,sandra.chavez@company.com,EMP-04327,Engineering,L2,09-03-2021,09-03-2021,29-03-2026,active,moderate,match,33,0.34,8,1886,1879,legacy,2021,2021-H1,26.85,322.2,0,FALSE,0.4217,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0028759,V2-OF-002,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,reid.long@company.com,EMP-04328,Engineering,L2,18-02-2021,18-02-2021,24-04-2026,active,power,match,7,0.74,14,1901,1898,legacy,2021,2021-H1,60.73,728.76,0,FALSE,0.1494,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0028760,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,reid.long@company.com,EMP-04328,Engineering,L2,18-02-2021,18-02-2021,02-08-2024,ghost,inactive,match,637,0,0,1901,1898,legacy,2021,2021-H1,46.86,562.32,562.32,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028761,V1-OF-002,V1-OF-008,Atlassify,Project Suite,Collaborator,reid.long@company.com,EMP-04328,Engineering,L2,18-02-2021,18-02-2021,05-04-2026,active,underutilized,match,26,0.14,3,1901,1898,legacy,2021,2021-H1,26.85,322.2,0,FALSE,0.5022,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0028762,V2-OF-002,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,hayden.bell@company.com,EMP-04329,Engineering,L2,27-01-2021,27-01-2021,01-05-2026,active,power,match,0,0.61,15,1926,1920,legacy,2021,2021-H1,60.73,728.76,0,FALSE,0.195,610,ok,02-11-2027,550,TRUE,FALSE,peak
LIC-0028763,V2-OF-057,V2-OF-063,Cloudora,DevOps Toolkit,Collaborator,hayden.bell@company.com,EMP-04329,Engineering,L2,27-01-2021,27-01-2021,20-09-2025,ghost,inactive,match,223,0,0,1926,1920,legacy,2021,2021-H1,42.09,505.08,505.08,TRUE,,426,ok,01-06-2027,396,TRUE,FALSE,average
LIC-0028764,V3-OF-003,V3-OF-008,Nexaflow,Flow Automation,Collaborator,hayden.bell@company.com,EMP-04329,Engineering,L2,27-01-2021,27-01-2021,22-03-2022,ghost,inactive,match,1501,0,0,1926,1920,legacy,2021,2021-H1,46.86,562.32,562.32,TRUE,,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028765,V3-OF-024,V3-OF-030,Nexaflow,Analytics Engine,Collaborator,hayden.bell@company.com,EMP-04329,Engineering,L2,27-01-2021,27-01-2021,29-04-2026,active,power,match,2,0.79,16,1926,1920,legacy,2021,2021-H1,35.31,423.72,0,FALSE,0.1106,426,ok,02-04-2027,336,FALSE,FALSE,peak
LIC-0028766,V1-OF-002,V1-OF-008,Atlassify,Project Suite,Collaborator,hayden.bell@company.com,EMP-04329,Engineering,L2,27-01-2021,27-01-2021,26-04-2026,active,power,match,5,0.79,17,1926,1920,legacy,2021,2021-H1,26.85,322.2,0,FALSE,0.1189,245,ok,03-10-2026,155,TRUE,TRUE,peak
LIC-0028767,V2-OF-002,V2-OF-007,Cloudora,Cloud Infra Core,Collaborator,scott.payne@company.com,EMP-04335,Engineering,L2,04-03-2021,04-03-2021,28-04-2026,active,moderate,match,3,0.43,9,1885,1884,legacy,2021,2021-H1,60.73,728.76,0,FALSE,0.2933,610,ok,02-11-2027,550,TRUE,FALSE,peak
